timestamp,buy_volume,sell_volume
2013-12-10T00:00:00.000Z,191.3191947699999,250.3569731
2013-12-11T00:00:00.000Z,1776.4523996,6.342475
2013-12-12T00:00:00.000Z,1027.27738213,0
2013-12-13T00:00:00.000Z,144.99554567999996,0
2013-12-14T00:00:00.000Z,238.73166197,1
2013-12-15T00:00:00.000Z,226.85795077000003,2.0955500000000002
2013-12-16T00:00:00.000Z,1516.13481422,12.64457226
2013-12-17T00:00:00.000Z,340.40039401,20.62599479
2013-12-18T00:00:00.000Z,2947.1906301700005,100.22940224000001
2013-12-19T00:00:00.000Z,147.15506101999998,130.73047233
2013-12-20T00:00:00.000Z,237.20752425999993,10.38261861
2013-12-21T00:00:00.000Z,390.78723361000016,6.41347888
2013-12-22T00:00:00.000Z,266.67127584000013,2.54264999
2013-12-23T00:00:00.000Z,842.11250706,0
2013-12-24T00:00:00.000Z,55.58502352000001,0
2013-12-25T00:00:00.000Z,115.03812169000001,72.90395542
2013-12-26T00:00:00.000Z,64.35611726,0
2013-12-27T00:00:00.000Z,24.10030388,10
2013-12-28T00:00:00.000Z,36.382686420000006,0
2013-12-29T00:00:00.000Z,9304.37273058,2.51327735
2013-12-30T00:00:00.000Z,60.55806811,288.9297
2013-12-31T00:00:00.000Z,2741.19992719,2.01
2014-01-01T00:00:00.000Z,123.02826898,2.38195
2014-01-02T00:00:00.000Z,401.36976624000005,2.6327
2014-01-03T00:00:00.000Z,70.87517257000007,200
2014-01-04T00:00:00.000Z,61.02964582999995,304.0203
2014-01-05T00:00:00.000Z,298.4611748199995,50
2014-01-06T00:00:00.000Z,1569.7985397799994,60.97928062
2014-01-07T00:00:00.000Z,93.70443570000009,17.09220574
2014-01-08T00:00:00.000Z,322.3813111999999,14.9162002
2014-01-09T00:00:00.000Z,153.85366201999986,1.0422
2014-01-10T00:00:00.000Z,343.22703817999974,0
2014-01-11T00:00:00.000Z,4928.458779270009,103.06794999
2014-01-12T00:00:00.000Z,944.9461267999999,14.55249999
2014-01-13T00:00:00.000Z,125.48255001000007,0
2014-01-14T00:00:00.000Z,116.78884004000008,7.3078406
2014-01-15T00:00:00.000Z,274.5682526199998,0
2014-01-16T00:00:00.000Z,1186.2926940799998,1
2014-01-17T00:00:00.000Z,209.24287517999997,0
2014-01-18T00:00:00.000Z,90.5430500100001,39.09866787
2014-01-19T00:00:00.000Z,51.330768339999956,0
2014-01-20T00:00:00.000Z,299.61954849999967,3.47321811
2014-01-21T00:00:00.000Z,64.32826304999998,0
2014-01-22T00:00:00.000Z,494.4548790999999,450.82395967
2014-01-23T00:00:00.000Z,1564.3131440099999,13.13524057
2014-01-24T00:00:00.000Z,279.0531116600001,3.1156
2014-01-25T00:00:00.000Z,288.0645051399998,0.2751
2014-01-26T00:00:00.000Z,118.85297029000004,0.0101
2014-01-27T00:00:00.000Z,589.9182785200002,223.0452
2014-01-28T00:00:00.000Z,887.5936520999999,50.0102001
2014-01-29T00:00:00.000Z,132.32696925000005,338.70547433
2014-01-30T00:00:00.000Z,1250.82322332,0.0021
2014-01-31T00:00:00.000Z,61.956260999999955,0
2014-02-01T00:00:00.000Z,114.63287286,39.3921
2014-02-02T00:00:00.000Z,538.5328963399999,5.8901
2014-02-03T00:00:00.000Z,128.32570265000012,0
2014-02-04T00:00:00.000Z,21.091477430000012,20.8101
2014-02-05T00:00:00.000Z,27.63849900000001,199.51275459000001
2014-02-06T00:00:00.000Z,369.51031769999986,0
2014-02-07T00:00:00.000Z,249.3343534299999,50.0001
2014-02-08T00:00:00.000Z,1385.6449434499996,2.18872418
2014-02-09T00:00:00.000Z,10.555883539999998,0
2014-02-10T00:00:00.000Z,11.251202259999996,0
2014-02-11T00:00:00.000Z,49.62102016999998,0
2014-02-12T00:00:00.000Z,47.69948272999997,34.95021076
2014-02-13T00:00:00.000Z,5.083141399999995,10.839128950000001
2014-02-14T00:00:00.000Z,15.124445619999996,25.733161019999997
2014-02-15T00:00:00.000Z,12.077774549999997,0
2014-02-16T00:00:00.000Z,100.86402519999997,0.03276554
2014-02-17T00:00:00.000Z,22.724815650000036,19.79962524
2014-02-18T00:00:00.000Z,16.935043699999998,2
2014-02-19T00:00:00.000Z,62.87732647999998,11.80543497
2014-02-20T00:00:00.000Z,26.683600650000013,0.06491518
2014-02-21T00:00:00.000Z,88.36643274000008,0.06636202
2014-02-22T00:00:00.000Z,99.37828381000007,0
2014-02-23T00:00:00.000Z,111.92916466000007,0
2014-02-24T00:00:00.000Z,76.48185190000001,200.0001
2014-02-25T00:00:00.000Z,119.37854958999998,5.07132266
2014-02-26T00:00:00.000Z,50.38751300999999,0
2014-02-27T00:00:00.000Z,334.4643470099999,0
2014-02-28T00:00:00.000Z,25.030360330000025,0
2014-03-01T00:00:00.000Z,493.6236861699999,130
2014-03-02T00:00:00.000Z,204.54460028999986,0
2014-03-03T00:00:00.000Z,496.8266709599999,98.69191554
2014-03-04T00:00:00.000Z,507.4891853799998,141.70083957000003
2014-03-05T00:00:00.000Z,1602.75956683,200.10296241
2014-03-06T00:00:00.000Z,2261.91654408,272.86948689999997
2014-03-07T00:00:00.000Z,1432.76457469,0.18415925
2014-03-08T00:00:00.000Z,83.93174535,100.0022
2014-03-09T00:00:00.000Z,34.55013098000001,4.00058406
2014-03-10T00:00:00.000Z,1006.38411085,0.66249354
2014-03-11T00:00:00.000Z,19.77463608,0
2014-03-12T00:00:00.000Z,35.27632558,0.0436903
2014-03-13T00:00:00.000Z,1395.9020669599997,0
2014-03-14T00:00:00.000Z,2654.7056550200004,744.7655589999999
2014-03-15T00:00:00.000Z,4.113744889999998,50.04404456
2014-03-16T00:00:00.000Z,45.10909729999999,0.02815764
2014-03-17T00:00:00.000Z,4.370366489999995,3.76975954
2014-03-18T00:00:00.000Z,8.09372677,135.58886485
2014-03-19T00:00:00.000Z,13.301814899999997,21.1140005
2014-03-20T00:00:00.000Z,25.849970030000012,0.1172521
2014-03-21T00:00:00.000Z,54.925167329999994,0.24497077
2014-03-22T00:00:00.000Z,304.77280787999996,0
2014-03-23T00:00:00.000Z,4.506176359999998,5.0001
2014-03-24T00:00:00.000Z,5.470876769999998,0
2014-03-25T00:00:00.000Z,429.2462911299999,0
2014-03-26T00:00:00.000Z,1095.65106463,1.74744571
2014-03-27T00:00:00.000Z,503.8839220999996,301.2583637400001
2014-03-28T00:00:00.000Z,846.0664879499998,0.01939475
2014-03-29T00:00:00.000Z,3.396223779999999,1
2014-03-30T00:00:00.000Z,12.33667038,8.51136743
2014-03-31T00:00:00.000Z,5.346908899999998,9.0003
2014-04-01T00:00:00.000Z,318.8921228,29.9999
2014-04-02T00:00:00.000Z,8.92734419,507.66911674
2014-04-03T00:00:00.000Z,307.63339143999997,10.04282135
2014-04-04T00:00:00.000Z,760.5267752599999,0.47181386
2014-04-05T00:00:00.000Z,83.96108227000002,0
2014-04-06T00:00:00.000Z,18.75154178,1.07171376
2014-04-07T00:00:00.000Z,19.019304740000006,0.13725533
2014-04-08T00:00:00.000Z,29.3220808,0
2014-04-09T00:00:00.000Z,14.01111617,310.57639071
2014-04-10T00:00:00.000Z,50.25326497,400.58526725999997
2014-04-11T00:00:00.000Z,9.49940401,30.309261199999998
2014-04-12T00:00:00.000Z,17.009700000000002,0
2014-04-13T00:00:00.000Z,116.24987274000001,0
2014-04-14T00:00:00.000Z,931.90064381,8.29897654
2014-04-15T00:00:00.000Z,1300.10649021,0
2014-04-16T00:00:00.000Z,100.51721871,0
2014-04-17T00:00:00.000Z,27.979059220000003,0.05571209
2014-04-18T00:00:00.000Z,35.79954566999999,0
2014-04-19T00:00:00.000Z,12.490228819999999,0.2401
2014-04-20T00:00:00.000Z,35.523876859999994,0
2014-04-21T00:00:00.000Z,19.579200160000003,0
2014-04-22T00:00:00.000Z,482.06280992999996,98.77105043
2014-04-23T00:00:00.000Z,17.23507645,0
2014-04-24T00:00:00.000Z,18.147268910000005,0
2014-04-25T00:00:00.000Z,534.1388574,68.28616876
2014-04-26T00:00:00.000Z,37.183053179999995,0
2014-04-27T00:00:00.000Z,32.440833350000005,0.42304543
2014-04-28T00:00:00.000Z,41.45958849,1.0001
2014-04-29T00:00:00.000Z,497.90380436999993,30.8499166
2014-04-30T00:00:00.000Z,32.44792377,5.4582
2014-05-01T00:00:00.000Z,80.14031908,0
2014-05-02T00:00:00.000Z,39.0732153,0
2014-05-03T00:00:00.000Z,18.159803379999996,0
2014-05-04T00:00:00.000Z,23.42610153,0
2014-05-05T00:00:00.000Z,15.058700170000002,58.2565728
2014-05-06T00:00:00.000Z,4.64162,63.53093414
2014-05-07T00:00:00.000Z,43.77517928,199.50856783
2014-05-08T00:00:00.000Z,360.65780178,0.20565254
2014-05-09T00:00:00.000Z,20.55015288,65.16068404
2014-05-10T00:00:00.000Z,23.927565689999998,29.268
2014-05-11T00:00:00.000Z,18.44084665,0.77626473
2014-05-12T00:00:00.000Z,60.63257946,1.22818549
2014-05-13T00:00:00.000Z,541.8655824800001,0.038075609999999996
2014-05-14T00:00:00.000Z,153.9116684,10.684470569999998
2014-05-15T00:00:00.000Z,6.12188042,12.060027619999998
2014-05-16T00:00:00.000Z,31.74234985,0.21209947
2014-05-17T00:00:00.000Z,33.41875675,0
2014-05-18T00:00:00.000Z,523.6296842200001,0.6382765300000001
2014-05-19T00:00:00.000Z,477.38826616,0.45859703
2014-05-20T00:00:00.000Z,49.926741670000006,553.67021478
2014-05-21T00:00:00.000Z,238.94171015,0.1251033
2014-05-22T00:00:00.000Z,31.21181602,259.05155641
2014-05-23T00:00:00.000Z,594.10334366,0
2014-05-24T00:00:00.000Z,29.54970584,0.23632495
2014-05-25T00:00:00.000Z,28.74880502,265.49065125
2014-05-26T00:00:00.000Z,687.56129971,0.11222527
2014-05-27T00:00:00.000Z,94.90655563,3.27323158
2014-05-28T00:00:00.000Z,28.513090509999994,0.34669437
2014-05-29T00:00:00.000Z,31.41764714,0.40335485
2014-05-30T00:00:00.000Z,322.03095350999996,0.04761635
2014-05-31T00:00:00.000Z,3.94649347,244.0406721
2014-06-01T00:00:00.000Z,61.77387014000001,0.23027685
2014-06-02T00:00:00.000Z,64.29854845999999,0.57689806
2014-06-03T00:00:00.000Z,136.90762674,220
2014-06-04T00:00:00.000Z,22.04455258000001,23.21174817
2014-06-05T00:00:00.000Z,30.63485879,0.04239294
2014-06-06T00:00:00.000Z,0.0069099999999999995,0
2014-06-07T00:00:00.000Z,127.97204473,0
2014-06-08T00:00:00.000Z,30.03622869,12.2291
2014-06-09T00:00:00.000Z,891.8385041099999,0
2014-06-10T00:00:00.000Z,61.52518696000001,0.0801
2014-06-11T00:00:00.000Z,91.36537446,0.13497353
2014-06-12T00:00:00.000Z,371.80090748,0.01086731
2014-06-13T00:00:00.000Z,58.736305550000004,0
2014-06-14T00:00:00.000Z,24.149975580000007,0
2014-06-15T00:00:00.000Z,28.11793257,0.06063037
2014-06-16T00:00:00.000Z,34.50043362,0.47124288999999997
2014-06-17T00:00:00.000Z,22.52433272,0.01146663
2014-06-18T00:00:00.000Z,26.490356820000006,0.33295603
2014-06-19T00:00:00.000Z,37.15258446,36.224601189999994
2014-06-20T00:00:00.000Z,31.765652469999996,0.04582976
2014-06-21T00:00:00.000Z,100.0574,0.03485328
2014-06-22T00:00:00.000Z,53.264470200000005,0
2014-06-23T00:00:00.000Z,38.80006378,0
2014-06-24T00:00:00.000Z,35.54275948,0.60336376
2014-06-25T00:00:00.000Z,48.40427015000001,0.11388694
2014-06-26T00:00:00.000Z,527.32048107,12.29472448
2014-06-27T00:00:00.000Z,44.687700740000004,56.20256468
2014-06-28T00:00:00.000Z,157.23271318,0.12340770000000001
2014-06-29T00:00:00.000Z,24.89843003,0.14597767
2014-06-30T00:00:00.000Z,240.55150534999999,1.15912264
2014-07-01T00:00:00.000Z,31.22484337000001,34.48677538
2014-07-02T00:00:00.000Z,622.3388235500001,1.03062574
2014-07-03T00:00:00.000Z,22.076843850000003,0.45265707
2014-07-04T00:00:00.000Z,20.077915119999997,0.06853171
2014-07-05T00:00:00.000Z,329.92164745,0.07996015
2014-07-06T00:00:00.000Z,26.690460870000003,0
2014-07-07T00:00:00.000Z,32.66040807,71.02158826
2014-07-08T00:00:00.000Z,166.71721443,2.07762644
2014-07-09T00:00:00.000Z,24.228931579999998,0.5250296299999999
2014-07-10T00:00:00.000Z,42.61661948,2.93173898
2014-07-11T00:00:00.000Z,16.55536842,0.04171525
2014-07-12T00:00:00.000Z,17.27468683,0
2014-07-13T00:00:00.000Z,18.56198954,0.42115268
2014-07-14T00:00:00.000Z,16.493891419999997,0.09916683000000001
2014-07-15T00:00:00.000Z,37.113096209999995,1.0058014100000001
2014-07-16T00:00:00.000Z,14.692383170000001,0.23404463
2014-07-17T00:00:00.000Z,905.44418515,1.8731788100000002
2014-07-18T00:00:00.000Z,413.59852301999996,0.89382662
2014-07-19T00:00:00.000Z,16.11152928,1.01011685
2014-07-20T00:00:00.000Z,20.12165366,0.21640105
2014-07-21T00:00:00.000Z,30.28581624999999,0
2014-07-22T00:00:00.000Z,108.83852823,220.64841889000002
2014-07-23T00:00:00.000Z,29.364461259999995,0.54406645
2014-07-24T00:00:00.000Z,183.44713177,0.6602
2014-07-25T00:00:00.000Z,131.12295246000002,8.96674029
2014-07-26T00:00:00.000Z,12.85571977,0
2014-07-27T00:00:00.000Z,1016.15446461,66.12763638
2014-07-28T00:00:00.000Z,2547.3050984000006,114.34753445999999
2014-07-29T00:00:00.000Z,0.06965055000000021,1.26723683
2014-07-30T00:00:00.000Z,29.8761264,201.8789676
2014-07-31T00:00:00.000Z,305.58262619999994,403.07
2014-08-01T00:00:00.000Z,338.52539593,598.4699964899999
2014-08-02T00:00:00.000Z,0.0382,35.256221630000006
2014-08-03T00:00:00.000Z,32.15227827,0.04597639
2014-08-04T00:00:00.000Z,215.33012625,1.37207054
2014-08-05T00:00:00.000Z,53.06230833000001,6.09430975
2014-08-06T00:00:00.000Z,201.23671574000002,0.38776599
2014-08-07T00:00:00.000Z,293.25494752000003,1233.3943067
2014-08-08T00:00:00.000Z,805.38909401,0.12777674
2014-08-09T00:00:00.000Z,22.244116079999998,0.35491567
2014-08-10T00:00:00.000Z,355.10419814,0.18152808
2014-08-11T00:00:00.000Z,11.111404680000001,0.336147
2014-08-12T00:00:00.000Z,40.85647139,0.1187537
2014-08-13T00:00:00.000Z,14.291351720000002,832.0685175599999
2014-08-14T00:00:00.000Z,930.2175604500001,0.36568236
2014-08-15T00:00:00.000Z,30.06618296,0
2014-08-16T00:00:00.000Z,0.0389,0
2014-08-17T00:00:00.000Z,28.289240449999998,31.68696724
2014-08-18T00:00:00.000Z,202.68365326,0.43268225
2014-08-19T00:00:00.000Z,35.76414853,0.74634755
2014-08-20T00:00:00.000Z,904.3744920799999,0.21080510000000002
2014-08-21T00:00:00.000Z,34.929853269999995,6.56630094
2014-08-22T00:00:00.000Z,17.01243666,0.20924051
2014-08-23T00:00:00.000Z,253.73159864000002,0
2014-08-24T00:00:00.000Z,46.40406428,0.5358217399999999
2014-08-25T00:00:00.000Z,59.958958,0.7857475899999999
2014-08-26T00:00:00.000Z,41.231710789999994,5.98486428
2014-08-27T00:00:00.000Z,11.369017740000002,0.60484228
2014-08-28T00:00:00.000Z,17.70062433,0.05197392
2014-08-29T00:00:00.000Z,13.689019810000001,0
2014-08-30T00:00:00.000Z,263.7439255099998,0
2014-08-31T00:00:00.000Z,1.73643323,0.5529548099999999
2014-09-01T00:00:00.000Z,33.53037405999999,1.10046512
2014-09-02T00:00:00.000Z,325.8979306,0.50352602
2014-09-03T00:00:00.000Z,34.24529702000001,23.61065268
2014-09-04T00:00:00.000Z,31.42550845,0.22079368
2014-09-05T00:00:00.000Z,16.28560654,0.55309625
2014-09-06T00:00:00.000Z,15.880301349999998,0.22971277
2014-09-07T00:00:00.000Z,45.666694120001544,0.25172553
2014-09-08T00:00:00.000Z,427.06720417,1.1269829
2014-09-09T00:00:00.000Z,24.55550366,0.32691942
2014-09-10T00:00:00.000Z,502.72809442,0.0362
2014-09-11T00:00:00.000Z,992.23272518,1.03361893
2014-09-12T00:00:00.000Z,0,0.16445858
2014-09-13T00:00:00.000Z,235.23182389000002,0.67530058
2014-09-14T00:00:00.000Z,532.24024128,0.66480341
2014-09-15T00:00:00.000Z,636.71120811,0.38189865
2014-09-16T00:00:00.000Z,23.465306059999996,0
2014-09-17T00:00:00.000Z,15.05545045,0.6
2014-09-18T00:00:00.000Z,16.76757562,0.81883543
2014-09-19T00:00:00.000Z,17.949190220000002,0
2014-09-20T00:00:00.000Z,356.21855277,100
2014-09-21T00:00:00.000Z,25.28733459,649.06440909
2014-09-22T00:00:00.000Z,25.837668999999998,20
2014-09-23T00:00:00.000Z,16.66751312,0
2014-09-24T00:00:00.000Z,115.46816051,0
2014-09-25T00:00:00.000Z,7.462225839999999,99.63085484
2014-09-26T00:00:00.000Z,262.78685611000003,0
2014-09-27T00:00:00.000Z,0.0431253,0.90228345
2014-09-28T00:00:00.000Z,15.615485420000002,0
2014-09-29T00:00:00.000Z,459.20151043,50.34195837
2014-09-30T00:00:00.000Z,782.72986167,0.16021574
2014-10-01T00:00:00.000Z,7.27546031,1.1481888
2014-10-02T00:00:00.000Z,434.28986139,0
2014-10-03T00:00:00.000Z,6.853908000000001,200.33585265
2014-10-04T00:00:00.000Z,0.0001,5.84673547
2014-10-05T00:00:00.000Z,18.885052620000003,207.01472924000004
2014-10-06T00:00:00.000Z,48.434968399999995,0.57238577
2014-10-07T00:00:00.000Z,758.78284479,0.41182397
2014-10-08T00:00:00.000Z,152.68576201,2.61443847
2014-10-09T00:00:00.000Z,121.01096605,0.05028609
2014-10-10T00:00:00.000Z,27.41697001,134.80059558999997
2014-10-11T00:00:00.000Z,8.51046394,0.09942962
2014-10-12T00:00:00.000Z,8.711185489999998,0.1038771
2014-10-13T00:00:00.000Z,10.53190459,0.49035019999999996
2014-10-14T00:00:00.000Z,151.13442994,0.25408125
2014-10-15T00:00:00.000Z,23.4967379,0.59333031
2014-10-16T00:00:00.000Z,70.06877205,0.26848424000000004
2014-10-17T00:00:00.000Z,14.935852330000001,0
2014-10-18T00:00:00.000Z,9.29335471,0
2014-10-19T00:00:00.000Z,568.8681325399999,0.24713599999999997
2014-10-20T00:00:00.000Z,216.47031363,0.19916561
2014-10-21T00:00:00.000Z,21.824906600000002,0.49910648
2014-10-22T00:00:00.000Z,145.32722788,0.2201
2014-10-23T00:00:00.000Z,55.93285033,29.36892484
2014-10-24T00:00:00.000Z,150,0
2014-10-25T00:00:00.000Z,18.65167588,0
2014-10-26T00:00:00.000Z,3.7355590299999997,19.01033886
2014-10-27T00:00:00.000Z,1013.77487993,2.44910563
2014-10-28T00:00:00.000Z,5.29363951,719
2014-10-29T00:00:00.000Z,464.36218728,2
2014-10-30T00:00:00.000Z,7.8083602,25.2358
2014-10-31T00:00:00.000Z,2.18279286,0.0894
2014-11-01T00:00:00.000Z,68.12043263,0.0301
2014-11-02T00:00:00.000Z,40.67300036,0
2014-11-03T00:00:00.000Z,13.600083170000001,0.0682572
2014-11-04T00:00:00.000Z,11.164837649999999,0.0002
2014-11-05T00:00:00.000Z,610.2164708099999,0.33878026
2014-11-06T00:00:00.000Z,70.25296101,0.09924709
2014-11-07T00:00:00.000Z,14.46810936,0.26627557
2014-11-08T00:00:00.000Z,6.54462497,310
2014-11-09T00:00:00.000Z,0.0002,75.80001
2014-11-10T00:00:00.000Z,1008.1733911999999,0.10527892999999999
2014-11-11T00:00:00.000Z,6.3465288200000005,0.03371083
2014-11-12T00:00:00.000Z,574.6263690999999,8.06015745
2014-11-13T00:00:00.000Z,467.97600974999995,149.00362183
2014-11-14T00:00:00.000Z,507.83064060000004,646.4027896399999
2014-11-15T00:00:00.000Z,0.04224507,0
2014-11-16T00:00:00.000Z,13.158080360000001,1.515
2014-11-17T00:00:00.000Z,603.75495886,0
2014-11-18T00:00:00.000Z,19.08811445,0
2014-11-19T00:00:00.000Z,18.22774002,1.04933509
2014-11-20T00:00:00.000Z,1868.36891596,0.38408014999999995
2014-11-21T00:00:00.000Z,0.3439,0.02076639
2014-11-22T00:00:00.000Z,12.33870507,24.660463
2014-11-23T00:00:00.000Z,10.266052749999998,0
2014-11-24T00:00:00.000Z,104.86884939999999,0.00090456
2014-11-25T00:00:00.000Z,1817.24449633,18.803502809999998
2014-11-26T00:00:00.000Z,614.5337271300001,0.21849421000000002
2014-11-27T00:00:00.000Z,5.68203731,0.02405591
2014-11-28T00:00:00.000Z,99.08330249999999,9.9904552
2014-11-29T00:00:00.000Z,8.655807209999999,14.63910603
2014-11-30T00:00:00.000Z,1014.0365711899999,0.32946401000000003
2014-12-01T00:00:00.000Z,25.67210075,0.0031288899999999996
2014-12-02T00:00:00.000Z,30.39426621,42.10869289000001
2014-12-03T00:00:00.000Z,41.10328598999999,11.02415
2014-12-04T00:00:00.000Z,1412.4393283600002,0.93846898
2014-12-05T00:00:00.000Z,0.00001,2.0054
2014-12-06T00:00:00.000Z,39.270270370000006,9.9889
2014-12-07T00:00:00.000Z,12.832996449999998,109.52061258999998
2014-12-08T00:00:00.000Z,7.2783999999999995,6.15823609
2014-12-09T00:00:00.000Z,166.85501282999996,0
2014-12-10T00:00:00.000Z,15.15310321,0
2014-12-11T00:00:00.000Z,38.178088869999996,28.235522800000002
2014-12-12T00:00:00.000Z,204.06743766,0.62313946
2014-12-13T00:00:00.000Z,82.27850000000001,0.10751472
2014-12-14T00:00:00.000Z,736.26062293,0.1787174
2014-12-15T00:00:00.000Z,27.21424747,0.10630174
2014-12-16T00:00:00.000Z,13.73142465,1.47369557
2014-12-17T00:00:00.000Z,56.58691354,1.75882108
2014-12-18T00:00:00.000Z,1052.25788218,0.20566998
2014-12-19T00:00:00.000Z,16.32810313,0.62863551
2014-12-20T00:00:00.000Z,0.36794657,2.20795827
2014-12-21T00:00:00.000Z,18.02895691,0.33384245
2014-12-22T00:00:00.000Z,62.12763573999999,62.09170069
2014-12-23T00:00:00.000Z,120.9875886,1.0816
2014-12-24T00:00:00.000Z,9.76361782,93.0792241
2014-12-25T00:00:00.000Z,49.28763168999999,0.20939212000000001
2014-12-26T00:00:00.000Z,2.15605171,9.15102836
2014-12-27T00:00:00.000Z,11.626102090000002,0.05941875
2014-12-28T00:00:00.000Z,1047.025943,0.0205
2014-12-29T00:00:00.000Z,76.79945753,54.12844484
2014-12-30T00:00:00.000Z,3.77771537,184.23897551
2014-12-31T00:00:00.000Z,251.67278762,1.7401
2015-01-01T00:00:00.000Z,0,0
2015-01-02T00:00:00.000Z,17.62123977,0.0394
2015-01-03T00:00:00.000Z,0,330.0408
2015-01-04T00:00:00.000Z,0.45954071999999996,3.2828000000000004
2015-01-05T00:00:00.000Z,61.42635251000001,913.1085355199999
2015-01-06T00:00:00.000Z,5.08630593,254.5196
2015-01-07T00:00:00.000Z,401.93062554000005,10.01107318
2015-01-08T00:00:00.000Z,433.06937871,25.87949266
2015-01-09T00:00:00.000Z,52.11070131,0
2015-01-10T00:00:00.000Z,1.1973519199999998,0
2015-01-11T00:00:00.000Z,0,0
2015-01-12T00:00:00.000Z,14.82962948,12.5948
2015-01-13T00:00:00.000Z,1672.7331786,200.01
2015-01-14T00:00:00.000Z,1.8109712799999997,184.99271504
2015-01-15T00:00:00.000Z,1.7528050400000001,225.26779675
2015-01-16T00:00:00.000Z,1503,2.7001
2015-01-17T00:00:00.000Z,4.244704809999999,5.9377
2015-01-18T00:00:00.000Z,2.39395633,0.02782676
2015-01-19T00:00:00.000Z,1600.002,28.21406873
2015-01-20T00:00:00.000Z,0.04412490999999999,11.31487783
2015-01-21T00:00:00.000Z,11.960307440000001,0
2015-01-22T00:00:00.000Z,2.13627564,18.99401
2015-01-23T00:00:00.000Z,0.15356685,0
2015-01-24T00:00:00.000Z,1204.11094769,0
2015-01-25T00:00:00.000Z,0,0
2015-01-26T00:00:00.000Z,1300.6615041999999,1.5001
2015-01-27T00:00:00.000Z,4.19764951,0.8971252500000001
2015-01-28T00:00:00.000Z,14.739029509999998,0.04423
2015-01-29T00:00:00.000Z,11.61986491,0
2015-01-30T00:00:00.000Z,1.50162551,0
2015-01-31T00:00:00.000Z,10,0
2015-02-01T00:00:00.000Z,17.70649514,0.06283966
2015-02-02T00:00:00.000Z,34.756854219999994,0
2015-02-03T00:00:00.000Z,1536.5296012600002,0
2015-02-04T00:00:00.000Z,33.135878680000005,0.176095
2015-02-05T00:00:00.000Z,57.22390249,0.07885659
2015-02-06T00:00:00.000Z,33.411763900000004,0
2015-02-07T00:00:00.000Z,26.3872523,0
2015-02-08T00:00:00.000Z,6.58623726,6.8334667399999995
2015-02-09T00:00:00.000Z,40.378880429999995,0
2015-02-10T00:00:00.000Z,35,1.3207744000000003
2015-02-11T00:00:00.000Z,2555.3775752999995,2.2077999999999998
2015-02-12T00:00:00.000Z,402.00521908999997,0.25940895
2015-02-13T00:00:00.000Z,50,0.11514656
2015-02-14T00:00:00.000Z,2819.74992778,0
2015-02-15T00:00:00.000Z,4.4,0.07065171
2015-02-16T00:00:00.000Z,0,0.28773601
2015-02-17T00:00:00.000Z,84.78699967,343.23912138
2015-02-18T00:00:00.000Z,154.95902676,8.5585727
2015-02-19T00:00:00.000Z,93.28727826000001,24.5001
2015-02-20T00:00:00.000Z,1003.46168101,0.023451
2015-02-21T00:00:00.000Z,0,0.00131674
2015-02-22T00:00:00.000Z,0.11129732,0
2015-02-23T00:00:00.000Z,60,0.07225066
2015-02-24T00:00:00.000Z,108.60355941,0
2015-02-25T00:00:00.000Z,350.6065,0
2015-02-26T00:00:00.000Z,10.0210482,4.7001
2015-02-27T00:00:00.000Z,164.23347048,991.98611347
2015-02-28T00:00:00.000Z,1384.1860022800001,0.40105968000000003
2015-03-01T00:00:00.000Z,0.65463201,50.20620014
2015-03-02T00:00:00.000Z,196.5244681,4.30463328
2015-03-03T00:00:00.000Z,15.48915242,0.02031
2015-03-04T00:00:00.000Z,0.10600732,0.03379338
2015-03-05T00:00:00.000Z,12.005,0.2401
2015-03-06T00:00:00.000Z,70.20576917,1.5531
2015-03-07T00:00:00.000Z,1.37228881,1.5001
2015-03-08T00:00:00.000Z,17.40286227,1.85320538
2015-03-09T00:00:00.000Z,0.37757398,0.96446059
2015-03-10T00:00:00.000Z,0.36276961,0.20160282000000002
2015-03-11T00:00:00.000Z,55.49149131,0.67389411
2015-03-12T00:00:00.000Z,570.5727534399999,0.16499698000000002
2015-03-13T00:00:00.000Z,0.40123285999999997,1.6002
2015-03-14T00:00:00.000Z,89.41504705999999,0.55187024
2015-03-15T00:00:00.000Z,90.19881676,0
2015-03-16T00:00:00.000Z,0.21590084,0.1401
2015-03-17T00:00:00.000Z,198.90867891,0.01911069
2015-03-18T00:00:00.000Z,179.198306,0.11385756
2015-03-19T00:00:00.000Z,60.26191729,17.01482
2015-03-20T00:00:00.000Z,0.1122766,7.43761
2015-03-21T00:00:00.000Z,25.14706278,3.4784242300000003
2015-03-22T00:00:00.000Z,0.36775192,1.14148
2015-03-23T00:00:00.000Z,20.30752999,4.13439009
2015-03-24T00:00:00.000Z,813.77894855,0.6803288599999998
2015-03-25T00:00:00.000Z,64.44604666000001,2.5280095699999996
2015-03-26T00:00:00.000Z,0.34080288,0
2015-03-27T00:00:00.000Z,378.38985438000003,0.3114
2015-03-28T00:00:00.000Z,9.47437579,0.097148
2015-03-29T00:00:00.000Z,1.70547487,2.8653372400000006
2015-03-30T00:00:00.000Z,0.45982335,0.22738974
2015-03-31T00:00:00.000Z,205.63406989000003,2.411485
2015-04-01T00:00:00.000Z,62.02092055000017,1.45301275
2015-04-02T00:00:00.000Z,87.9377746800004,29.224068369999998
2015-04-03T00:00:00.000Z,0.8486978999999998,0.24020750999999999
